pfr_player_name,pos_group,team,gsis_id,season,pick,tier,is_hit,avg_snap_pct,snap_ratio,rookie_apy_cap_pct,fa_median_apy_cap_pct,rookie_surplus,second_apy_cap_pct,player_return,player_sharpe,sharpe_linear,sharpe_elite
Isaiah Wilson,OT,TEN,00-0036445,2020,29,Late 1st,FALSE,5.633802816901409e-4,7.717538105344396e-4,0.015,0.08149999999999999,2.052865136021609e-4,0,2.052865136021609e-4,-0.6258160592593182,-0.6590268496124263,0.5624288068243084
Travis Bond,IOL,MIN,00-0030408,2013,214,Rounds 4-7,FALSE,8.823529411764705e-4,0.0011811953697141507,0.005,0.051,2.1733994802740372e-4,0.004,0.004217339948027404,-0.6260805904318333,-2.4541091296547317,-0.6606857915206148
David Carter,DL,ARI,00-0028122,2011,184,Rounds 4-7,FALSE,0.018823529411764708,0.03498797288432102,0.004,0.075,0.009936584299147169,0.005,0.014936584299147168,-0.6266367278651799,-3.7779540498924526,-0.695540700768399
Dezmon Patmon,WR,IND,00-0036228,2020,212,Rounds 4-7,FALSE,0.020845070422535215,0.03257042253521127,0.004,0.079,0.009771126760563381,0.005,0.014771126760563382,-0.6274431243081967,-3.823139033302942,-0.6228278656929864
Lee Ziemba,OT,CAR,00-0028182,2011,244,Rounds 4-7,FALSE,0,0,0.004,0.08149999999999999,0,0.004,0.004,-0.6282580092912973,-3.1707480263226144,-0.4449332397639939
Rick Leonard,OT,NOR,00-0034379,2018,127,Rounds 4-7,FALSE,0,0,0.004,0.08149999999999999,0,0.004,0.004,-0.6282580092912973,-3.1707480263226144,-0.4449332397639939
K.J. Hill,WR,LAC,00-0036382,2020,220,Rounds 4-7,FALSE,0.03126760563380281,0.04885563380281689,0.004,0.079,0.014656690140845067,0,0.014656690140845067,-0.6285610400770699,-3.823139033302942,-0.6228278656929864
Luke Falk,QB,TEN,00-0034412,2018,199,Rounds 4-7,FALSE,0.03840579710144927,0.061745654503937736,0.004,0.146,0.03507153175823663,0,0.03507153175823663,-0.6286929532166212,-3.4396236727931813,-0.7312011414982981
Nate Ebner,CB,NWE,00-0029570,2012,197,Rounds 4-7,FALSE,0.02647058823529412,0.03825229513770827,0,0.08199999999999999,0.01254675280516831,0,0.01254675280516831,-0.6287135843337658,-4.672744495348817,-0.6021907924538343
Mark Asper,IOL,BUF,00-0029296,2012,178,Rounds 4-7,FALSE,0,0,0.005,0.051,0,0.004,0.004,-0.6289891963733136,-2.4541091296547317,-0.6606857915206148
William Campbell,IOL,NYJ,00-0030099,2013,178,Rounds 4-7,FALSE,0,0,0.005,0.051,0,0.004,0.004,-0.6289891963733136,-2.4541091296547317,-0.6606857915206148
Eric Herman,IOL,NYG,00-0030452,2013,225,Rounds 4-7,FALSE,0,0,0.005,0.051,0,0.004,0.004,-0.6289891963733136,-2.4541091296547317,-0.6606857915206148
Kadeem Edwards,IOL,TAM,00-0031180,2014,143,Rounds 4-7,FALSE,0,0,0.005,0.051,0,0.004,0.004,-0.6289891963733136,-2.4541091296547317,-0.6606857915206148
Jarvis Harrison,IOL,NYJ,00-0031593,2015,152,Rounds 4-7,FALSE,0,0,0.004,0.051,0,0.004,0.004,-0.6289891963733136,-2.4541091296547317,-0.6606857915206148
Javon Patterson,IOL,IND,00-0035005,2019,246,Rounds 4-7,FALSE,0,0,0.003,0.051,0,0.004,0.004,-0.6289891963733136,-2.4541091296547317,-0.6606857915206148
Chasen Hines,IOL,NWE,00-0037619,2022,210,Rounds 4-7,FALSE,0,0,0.005,0.051,0,0.004,0.004,-0.6289891963733136,-2.4541091296547317,-0.6606857915206148
Marquis Hayes,IOL,ARI,00-0037748,2022,257,Rounds 4-7,FALSE,0,0,0.004,0.051,0,0.004,0.004,-0.6289891963733136,-2.4541091296547317,-0.6606857915206148
Andre Smith,LB,CAR,00-0034430,2018,234,Rounds 4-7,FALSE,0.018695652173913047,0.027016838401608453,0.004,0.061,0.0061598391555667265,0.006999999999999999,0.013159839155566726,-0.631349693825949,-3.875277998195149,-0.8050209414767096
William Bradley-King,EDGE,WAS,00-0036664,2021,240,Rounds 4-7,FALSE,0.018055555555555557,0.029647874475460686,0.005,0.091,0.010198868819558475,0.004,0.014198868819558475,-0.6324364466687878,-3.8204197934098256,-0.6044285050354133
Austin Shepherd,OT,MIN,00-0031623,2015,228,Rounds 4-7,FALSE,0.0075,0.010273972602739725,0,0.08149999999999999,0.0033493150684931502,0,0.0033493150684931502,-0.6335328224492889,-3.1707480263226144,-0.4449332397639939
Danny Watkins,IOL,PHI,00-0027961,2011,23,Late 1st,FALSE,0.0029411764705882353,0.003937317899047169,0.016,0.051,5.512245058666036e-4,0.005,0.005551224505866603,-0.6335747360809237,-0.09175270156213973,-0.7109611026659682
Jordan Tripp,LB,MIA,00-0031313,2014,171,Rounds 4-7,FALSE,0.027058823529411767,0.039102346140768456,0.004,0.061,0.008915334920095207,0.004,0.012915334920095207,-0.6345764320199543,-3.875277998195149,-0.8050209414767096
Thomas Welch,OT,NWE,00-0027803,2010,208,Rounds 4-7,FALSE,0.007058823529411764,0.0096696212731668,0,0.08149999999999999,0.0031522965350523763,0,0.0031522965350523763,-0.6351299640184886,-3.1707480263226144,-0.4449332397639939
Dez Fitzpatrick,WR,TEN,00-0036627,2021,109,Rounds 4-7,FALSE,0.021805555555555554,0.03407118055555555,0.006,0.079,0.00994878472222222,0.004,0.01394878472222222,-0.6354764718007375,-3.823139033302942,-0.6228278656929864
Demarcus Ayers,WR,PIT,00-0032365,2016,229,Rounds 4-7,FALSE,0.022941176470588232,0.035845588235294115,0.003,0.079,0.01089705882352941,0.003,0.013897058823529412,-0.6359817750677351,-3.823139033302942,-0.6228278656929864
Tyrus Thompson,OT,MIN,00-0031604,2015,185,Rounds 4-7,FALSE,0,0,0.004,0.08149999999999999,0,0.003,0.003,-0.6363645642498947,-3.1707480263226144,-0.4449332397639939
Jake Rodgers,OT,ATL,00-0031621,2015,225,Rounds 4-7,FALSE,0,0,0,0.08149999999999999,0,0.003,0.003,-0.6363645642498947,-3.1707480263226144,-0.4449332397639939
Laurence Gibson,OT,DAL,00-0032155,2015,243,Rounds 4-7,FALSE,0,0,0,0.08149999999999999,0,0.003,0.003,-0.6363645642498947,-3.1707480263226144,-0.4449332397639939
Justin Senior,OT,SEA,00-0033583,2017,210,Rounds 4-7,FALSE,0,0,0.004,0.08149999999999999,0,0.003,0.003,-0.6363645642498947,-3.1707480263226144,-0.4449332397639939
Jylan Ware,OT,LV,00-0033972,2017,231,Rounds 4-7,FALSE,0,0,0.004,0.08149999999999999,0,0.003,0.003,-0.6363645642498947,-3.1707480263226144,-0.4449332397639939
Brad Seaton,OT,TEN,00-0033795,2017,236,Rounds 4-7,FALSE,0,0,0.004,0.08149999999999999,0,0.003,0.003,-0.6363645642498947,-3.1707480263226144,-0.4449332397639939
Thakarius Keyes,CB,KAN,00-0036385,2020,237,Rounds 4-7,FALSE,0.01704225352112676,0.024627533990067573,0.004,0.08199999999999999,0.007683790604901082,0.004,0.011683790604901082,-0.636525401347196,-4.672744495348817,-0.6021907924538343
Ken Bishop,DL,DAL,00-0031245,2014,251,Rounds 4-7,FALSE,0.026470588235294117,0.049201836868576425,0.004,0.075,0.013973321670675703,0,0.013973321670675703,-0.6366863684748064,-3.7779540498924526,-0.695540700768399
Storm Johnson,RB,JAX,00-0031243,2014,222,Rounds 4-7,FALSE,0.013676470588235295,0.032332081768877766,0.004,0.06,0.007242386316228619,0.004,0.01124238631622862,-0.638704719163313,-5.507493653254559,-0.7649141963140151
Lorenzo Doss,CB,DEN,00-0032136,2015,164,Rounds 4-7,FALSE,0.01647058823529412,0.023801428085685146,0.004,0.08199999999999999,0.007426045562733764,0.004,0.011426045562733765,-0.6388585940466056,-4.672744495348817,-0.6021907924538343
Danny Gray,WR,SFO,00-0037828,2022,105,Rounds 4-7,FALSE,0.020833333333333336,0.032552083333333336,0.006,0.079,0.009505208333333334,0.004,0.013505208333333334,-0.6398097091950204,-3.823139033302942,-0.6228278656929864
Chris Oladokun,QB,PIT,00-0037324,2022,241,Rounds 4-7,FALSE,0.03319444444444444,0.05336727402643801,0.005,0.146,0.030099142550911034,0.003,0.03309914255091104,-0.6398715732345551,-3.4396236727931813,-0.7312011414982981
Avery Williams,CB,ATL,00-0036950,2021,183,Rounds 4-7,FALSE,0.023750000000000004,0.03432080924855492,0,0.08199999999999999,0.011257225433526013,0,0.011257225433526013,-0.6403868092536521,-4.672744495348817,-0.6021907924538343
Derwin Gray,OT,PIT,00-0035220,2019,219,Rounds 4-7,FALSE,0.0054285714285714284,0.007436399217221135,0,0.08149999999999999,0.0024242661448140895,0,0.0024242661448140895,-0.6410317823884845,-3.1707480263226144,-0.4449332397639939
Joshua Perry,LB,LAC,00-0032894,2016,102,Rounds 4-7,FALSE,0.026029411764705884,0.03761475688541313,0.005,0.061,0.008425705542332542,0.004,0.012425705542332542,-0.6410381025553832,-3.875277998195149,-0.8050209414767096
John Kelly,RB,LA,00-0034808,2018,176,Rounds 4-7,FALSE,0.011304347826086957,0.026724226539212664,0.004,0.06,0.0059862267447836365,0.005,0.010986226744783636,-0.6420603043689773,-5.507493653254559,-0.7649141963140151
Austen Lane,EDGE,JAX,00-0027752,2010,153,Rounds 4-7,FALSE,0.02176470588235294,0.03573843330435622,0,0.091,0.013008789722785664,0,0.013008789722785664,-0.6422364246593396,-3.8204197934098256,-0.6044285050354133
Andrew Jackson,IOL,ATL,00-0028148,2011,210,Rounds 4-7,FALSE,0,0,0.004,0.051,0,0.003,0.003,-0.6423719452323202,-2.4541091296547317,-0.6606857915206148
Philip Blake,IOL,DEN,00-0029609,2012,108,Rounds 4-7,FALSE,0,0,0.005,0.051,0,0.003,0.003,-0.6423719452323202,-2.4541091296547317,-0.6606857915206148
David Quessenberry,IOL,HOU,00-0030097,2013,176,Rounds 4-7,FALSE,0,0,0,0.051,0,0.003,0.003,-0.6423719452323202,-2.4541091296547317,-0.6606857915206148
Robert Myers,IOL,BAL,00-0031601,2015,176,Rounds 4-7,FALSE,0,0,0.004,0.051,0,0.003,0.003,-0.6423719452323202,-2.4541091296547317,-0.6606857915206148
Nico Siragusa,IOL,BAL,00-0033287,2017,122,Rounds 4-7,FALSE,0,0,0.005,0.051,0,0.003,0.003,-0.6423719452323202,-2.4541091296547317,-0.6606857915206148
Jordan Morgan,IOL,CHI,00-0033565,2017,147,Rounds 4-7,FALSE,0,0,0.004,0.051,0,0.003,0.003,-0.6423719452323202,-2.4541091296547317,-0.6606857915206148
Isaac Asiata,IOL,MIA,00-0033465,2017,164,Rounds 4-7,FALSE,0,0,0.004,0.051,0,0.003,0.003,-0.6423719452323202,-2.4541091296547317,-0.6606857915206148
Kofi Amichia,IOL,GNB,00-0033301,2017,212,Rounds 4-7,FALSE,0,0,0.004,0.051,0,0.003,0.003,-0.6423719452323202,-2.4541091296547317,-0.6606857915206148
William Sherman,IOL,NWE,00-0036535,2021,197,Rounds 4-7,FALSE,0,0,0.005,0.051,0,0.003,0.003,-0.6423719452323202,-2.4541091296547317,-0.6606857915206148
Michal Menet,IOL,ARI,00-0036890,2021,247,Rounds 4-7,FALSE,0,0,0.005,0.051,0,0.003,0.003,-0.6423719452323202,-2.4541091296547317,-0.6606857915206148
Justin Shaffer,IOL,ATL,00-0037290,2022,190,Rounds 4-7,FALSE,0,0,0.005,0.051,0,0.003,0.003,-0.6423719452323202,-2.4541091296547317,-0.6606857915206148
Zack Sanchez,CB,CAR,00-0032973,2016,141,Rounds 4-7,FALSE,0.01779411764705882,0.025714042842570554,0.004,0.08199999999999999,0.008022781366882012,0.003,0.011022781366882013,-0.6425090738765293,-4.672744495348817,-0.6021907924538343
David Ausberry,WR,LV,00-0028179,2011,241,Rounds 4-7,FALSE,0.017058823529411765,0.02665441176470588,0.004,0.079,0.007996323529411764,0.005,0.012996323529411765,-0.6447809356105177,-3.823139033302942,-0.6228278656929864
Drew Forbes,OT,CLE,00-0034991,2019,189,Rounds 4-7,FALSE,0.004142857142857143,0.005675146771037182,0,0.08149999999999999,0.001850097847358121,0,0.001850097847358121,-0.6456863092472955,-3.1707480263226144,-0.4449332397639939
Cam Brown,LB,NYG,00-0036400,2020,183,Rounds 4-7,FALSE,0.021408450704225354,0.03093706749165514,0.004,0.061,0.007053651388097371,0.005,0.012053651388097372,-0.6459481252688704,-3.875277998195149,-0.8050209414767096
Dazz Newsome,WR,CHI,00-0036907,2021,221,Rounds 4-7,FALSE,0.01916666666666667,0.029947916666666668,0.005,0.079,0.008864583333333334,0.004,0.012864583333333334,-0.6460678876626935,-3.823139033302942,-0.6228278656929864
Daurice Fountain,WR,IND,00-0034395,2018,159,Rounds 4-7,FALSE,0.016666666666666666,0.026041666666666664,0.004,0.079,0.007812499999999999,0.005,0.0128125,-0.6465766826600653,-3.823139033302942,-0.6228278656929864
Quinton Bell,EDGE,LV,00-0035000,2019,230,Rounds 4-7,FALSE,0.012857142857142857,0.0211118930330753,0.003,0.091,0.007431386347642505,0.005,0.012431386347642504,-0.6469911845601038,-3.8204197934098256,-0.6044285050354133
Jonathan Meeks,CB,BUF,00-0030084,2013,143,Rounds 4-7,FALSE,0.02220588235294118,0.03208942536552194,0,0.08199999999999999,0.010525331519891193,0,0.010525331519891193,-0.647012153127101,-4.672744495348817,-0.6021907924538343
J'Mon Moore,WR,GNB,00-0034268,2018,133,Rounds 4-7,FALSE,0.01652173913043478,0.025815217391304345,0.004,0.079,0.007744565217391303,0.005,0.012744565217391302,-0.6472403283088112,-3.823139033302942,-0.6228278656929864
Jalen Camp,WR,JAX,00-0036858,2021,209,Rounds 4-7,FALSE,0.01888888888888889,0.029513888888888888,0.005,0.079,0.008736111111111111,0.004,0.012736111111111111,-0.6473229153228772,-3.823139033302942,-0.6228278656929864
Brendan Langley,CB,DEN,00-0033552,2017,101,Rounds 4-7,FALSE,0.023529411764705882,0.034002040122407345,0.005,0.08199999999999999,0.01047262835770146,0,0.01047262835770146,-0.6474892394455143,-4.672744495348817,-0.6021907924538343
Jehu Chesson,WR,KAN,00-0033464,2017,139,Rounds 4-7,FALSE,0.020147058823529414,0.031479779411764705,0.004,0.079,0.009443933823529411,0.003,0.012443933823529412,-0.6501771554944079,-3.823139033302942,-0.6228278656929864
Darius Fleming,LB,SFO,00-0029292,2012,165,Rounds 4-7,FALSE,0.023725490196078437,0.034285390456760746,0.005,0.061,0.007679927462314408,0.004,0.011679927462314409,-0.650880184065365,-3.875277998195149,-0.8050209414767096
Kiero Small,RB,SEA,00-0031091,2014,227,Rounds 4-7,FALSE,0.01941176470588235,0.0458906967042136,0.004,0.06,0.010279516061743845,0,0.010279516061743845,-0.6513179241382335,-5.507493653254559,-0.7649141963140151
Vick Ballard,RB,IND,00-0029547,2012,170,Rounds 4-7,FALSE,0.01392156862745098,0.032911509757567334,0.005,0.06,0.007240532146664813,0.003,0.010240532146664812,-0.6518285974187992,-5.507493653254559,-0.7649141963140151
Jason Huntley,RB,DET,00-0036278,2020,172,Rounds 4-7,FALSE,0.011971830985915493,0.02830220091232977,0.005,0.06,0.00622648420071255,0.004,0.01022648420071255,-0.6520126197426244,-5.507493653254559,-0.7649141963140151
Montrell Washington,WR,DEN,00-0037272,2022,162,Rounds 4-7,FALSE,0.01763888888888889,0.02756076388888889,0.005,0.079,0.00815798611111111,0.004,0.01215798611111111,-0.652970539793704,-3.823139033302942,-0.6228278656929864
Josh Ball,IOL,DAL,00-0036886,2021,138,Rounds 4-7,FALSE,0.007916666666666667,0.010597947344935297,0,0.051,0.0021619812583668005,0,0.0021619812583668005,-0.6535869395907382,-2.4541091296547317,-0.6606857915206148
Luke Tenuta,IOL,BUF,00-0037305,2022,209,Rounds 4-7,FALSE,0.007916666666666667,0.010597947344935297,0,0.051,0.0021619812583668005,0,0.0021619812583668005,-0.6535869395907382,-2.4541091296547317,-0.6606857915206148
Dion Lewis,RB,PHI,00-0028087,2011,149,Rounds 4-7,FALSE,0,0,0.005,0.06,0,0.01,0.01,-0.6549794697765338,-5.507493653254559,-0.7649141963140151
Trestan Ebner,RB,CHI,00-0037087,2022,203,Rounds 4-7,FALSE,0.019166666666666672,0.04531126871552405,0.005,0.06,0.009968479117415292,0,0.009968479117415292,-0.6553923803957783,-5.507493653254559,-0.7649141963140151
Ukeme Eligwe,LB,KAN,00-0033468,2017,183,Rounds 4-7,FALSE,0.02205882352941177,0.03187691261475689,0.004,0.061,0.00726793607616457,0.004,0.01126793607616457,-0.6563172610089492,-3.875277998195149,-0.8050209414767096
Frank Darby,WR,ATL,00-0036951,2021,187,Rounds 4-7,FALSE,0.016666666666666666,0.026041666666666664,0.005,0.079,0.007708333333333333,0.004,0.011708333333333333,-0.6573631366043471,-3.823139033302942,-0.6228278656929864
David King,EDGE,PHI,00-0030121,2013,239,Rounds 4-7,FALSE,0.019411764705882354,0.031874818893074475,0.004,0.091,0.011092436974789916,0,0.011092436974789916,-0.6580170688227558,-3.8204197934098256,-0.6044285050354133
Jahvid Best,RB,DET,00-0027880,2010,30,Late 1st,FALSE,0,0,0,0.06,0,0,0,-0.6590141737847004,-1.9934443824983996,-0.6590141737847004
Korey Toomer,LB,SEA,00-0029289,2012,154,Rounds 4-7,FALSE,1.96078431372549e-4,2.8335033435339456e-4,0.005,0.061,6.347047489516039e-5,0.011000000000000001,0.011063470474895162,-0.659015606760318,-3.875277998195149,-0.8050209414767096
Tayo Fabuluje,OT,CHI,00-0031603,2015,183,Rounds 4-7,FALSE,4.4117647058823526e-4,6.04351329572925e-4,0.004,0.08149999999999999,1.8734891216760672e-4,0,1.8734891216760672e-4,-0.6591654748727668,-3.1707480263226144,-0.4449332397639939
Brandon Washington,IOL,PHI,00-0029426,2012,200,Rounds 4-7,FALSE,0.006274509803921568,0.008399611517967294,0,0.051,0.0017135207496653277,0,0.0017135207496653277,-0.6595885739518723,-2.4541091296547317,-0.6606857915206148
Larnel Coleman,OT,MIA,00-0036575,2021,231,Rounds 4-7,FALSE,2.777777777777778e-4,3.8051750380517507e-4,0.005,0.08149999999999999,1.1643835616438355e-4,0,1.1643835616438355e-4,-0.6597403151921516,-3.1707480263226144,-0.4449332397639939
Chapelle Russell,LB,TAM,00-0036434,2020,241,Rounds 4-7,FALSE,0.021267605633802814,0.030733534152894242,0.004,0.061,0.007007245786859887,0.004,0.011007245786859887,-0.6597576076012425,-3.875277998195149,-0.8050209414767096
Reid Fragel,IOL,CIN,00-0030122,2013,240,Rounds 4-7,FALSE,0.006176470588235294,0.008268367587999054,0,0.051,0.001686746987951807,0,0.001686746987951807,-0.6599468804808953,-2.4541091296547317,-0.6606857915206148
T.J. Yates,QB,HOU,00-0028090,2011,152,Rounds 4-7,FALSE,0.027058823529411767,0.04350293171931152,0.005,0.146,0.024535653489691694,0.005,0.029535653489691695,-0.6600678357194061,-3.4396236727931813,-0.7312011414982981
Justin Lawler,EDGE,LA,00-0034813,2018,244,Rounds 4-7,FALSE,0.011884057971014493,0.019514052497560743,0.004,0.091,0.006790890269151138,0.004,0.010790890269151138,-0.6605002240066397,-3.8204197934098256,-0.6044285050354133
Chris Williamson,CB,NYG,00-0036405,2020,247,Rounds 4-7,FALSE,0.011126760563380283,0.016079133762110235,0.004,0.08199999999999999,0.005016689733778393,0.004,0.009016689733778394,-0.6606688736280434,-4.672744495348817,-0.6021907924538343
Bruce Campbell,OT,LV,00-0027707,2010,106,Rounds 4-7,FALSE,0,0,0,0.08149999999999999,0,0,0,-0.6606842291256869,-3.1707480263226144,-0.4449332397639939
Ed Wang,OT,BUF,00-0027740,2010,140,Rounds 4-7,FALSE,0,0,0,0.08149999999999999,0,0,0,-0.6606842291256869,-3.1707480263226144,-0.4449332397639939
Otis Hudson,OT,CIN,00-0027751,2010,152,Rounds 4-7,FALSE,0,0,0,0.08149999999999999,0,0,0,-0.6606842291256869,-3.1707480263226144,-0.4449332397639939
Ramon Harewood,OT,BAL,00-0027792,2010,194,Rounds 4-7,FALSE,0,0,0,0.08149999999999999,0,0,0,-0.6606842291256869,-3.1707480263226144,-0.4449332397639939
Kyle Calloway,OT,BUF,NA,2010,216,Rounds 4-7,FALSE,0,0,0,0.08149999999999999,0,0,0,-0.6606842291256869,-3.1707480263226144,-0.4449332397639939
Selvish Capers,OT,WAS,00-0027823,2010,231,Rounds 4-7,FALSE,0,0,0,0.08149999999999999,0,0,0,-0.6606842291256869,-3.1707480263226144,-0.4449332397639939
Fahn Cooper,OT,SFO,00-0032427,2016,174,Rounds 4-7,FALSE,0,0,0.003,0.08149999999999999,0,0,0,-0.6606842291256869,-3.1707480263226144,-0.4449332397639939
George Asafo-Adjei,OT,NYG,00-0035001,2019,232,Rounds 4-7,FALSE,0,0,0.003,0.08149999999999999,0,0,0,-0.6606842291256869,-3.1707480263226144,-0.4449332397639939
Cameron Clark,OT,NYJ,00-0036263,2020,129,Rounds 4-7,FALSE,0,0,0,0.08149999999999999,0,0,0,-0.6606842291256869,-3.1707480263226144,-0.4449332397639939
Simon Stepaniak,OT,GNB,00-0036242,2020,209,Rounds 4-7,FALSE,0,0,0,0.08149999999999999,0,0,0,-0.6606842291256869,-3.1707480263226144,-0.4449332397639939
Jeremy Ebert,WR,NWE,00-0029552,2012,235,Rounds 4-7,FALSE,0.01568627450980392,0.024509803921568627,0.004,0.079,0.007352941176470588,0.004,0.011352941176470588,-0.6608349142334722,-3.823139033302942,-0.6228278656929864
Clay Johnston,LB,LA,00-0036432,2020,234,Rounds 4-7,FALSE,0.020845070422535215,0.030122934136611584,0.004,0.061,0.00686802898314744,0.004,0.01086802898314744,-0.661594860755242,-3.875277998195149,-0.8050209414767096
Jermar Jefferson,RB,DET,00-0036670,2021,257,Rounds 4-7,FALSE,0.010416666666666664,0.024625689519306534,0.005,0.06,0.005417651694247437,0.004,0.009417651694247436,-0.6626079934670753,-5.507493653254559,-0.7649141963140151
Jeremy Harris,CB,JAX,00-0030435,2013,208,Rounds 4-7,FALSE,0.010735294117647058,0.015513430805848352,0.005,0.08199999999999999,0.004778136688201292,0.004,0.008778136688201292,-0.6628283340765633,-4.672744495348817,-0.6021907924538343
Shelton Gibson,WR,PHI,00-0033573,2017,166,Rounds 4-7,FALSE,0.017352941176470592,0.0271139705882353,0.004,0.079,0.008134191176470589,0.003,0.01113419117647059,-0.6629718532224338,-3.823139033302942,-0.6228278656929864
Jonathan Marshall,DL,NYJ,00-0036505,2021,207,Rounds 4-7,FALSE,0.014305555555555556,0.026590251961999174,0.005,0.075,0.007445270549359768,0.004,0.011445270549359768,-0.6630613200830751,-3.7779540498924526,-0.695540700768399
D.J. Alexander,EDGE,KAN,00-0031950,2015,172,Rounds 4-7,FALSE,0.017499999999999998,0.028735632183908042,0,0.091,0.010459770114942528,0,0.010459770114942528,-0.6632269085037222,-3.8204197934098256,-0.6044285050354133
Bradlee Anae,EDGE,DAL,00-0036379,2020,179,Rounds 4-7,FALSE,0.011267605633802818,0.018501815490645022,0.004,0.091,0.0064386317907444675,0.004,0.010438631790744467,-0.6634009768597331,-3.8204197934098256,-0.6044285050354133
Deiondre' Hall,CB,CHI,00-0032776,2016,127,Rounds 4-7,FALSE,0.01823529411764706,0.026351581094865698,0,0.08199999999999999,0.008643318599115948,0,0.008643318599115948,-0.6640487516588269,-4.672744495348817,-0.6021907924538343
Peter Kalambayi,LB,HOU,00-0034421,2018,214,Rounds 4-7,FALSE,0.029130434782608693,0.042096004021110835,0.004,0.061,0.00959788891681327,0.001,0.010597888916813271,-0.6651599166655848,-3.875277998195149,-0.8050209414767096
Brandon Burton,CB,MIN,00-0028077,2011,139,Rounds 4-7,FALSE,0.007647058823529412,0.011050663039782388,0.005,0.08199999999999999,0.003403604216252975,0.005,0.008403604216252976,-0.6662187249135455,-4.672744495348817,-0.6021907924538343
Tay Gowan,CB,ARI,00-0036897,2021,223,Rounds 4-7,FALSE,0.00986111111111111,0.014250160565189468,0.005,0.08199999999999999,0.0043890494540783555,0.004,0.008389049454078356,-0.6663504793968205,-4.672744495348817,-0.6021907924538343
Kerrith Whyte Jr,RB,CHI,00-0035596,2019,222,Rounds 4-7,FALSE,0.009428571428571427,0.02228976697061803,0.003,0.06,0.0050820668693009104,0.004,0.00908206686930091,-0.6670040168812459,-5.507493653254559,-0.7649141963140151
Ulysees Gilbert,LB,PIT,00-0035223,2019,207,Rounds 4-7,FALSE,0.016428571428571428,0.023740710156895127,0.004,0.061,0.005412881915772089,0.005,0.010412881915772089,-0.6676014660124366,-3.875277998195149,-0.8050209414767096
Matt Waletzko,IOL,DAL,00-0037266,2022,155,Rounds 4-7,FALSE,0.0040277777777777786,0.005391938122861819,0,0.051,0.0010999553770638108,0,0.0010999553770638108,-0.6677997652419813,-2.4541091296547317,-0.6606857915206148
Nate Sudfeld,QB,WAS,00-0032792,2016,187,Rounds 4-7,FALSE,0.012941176470588237,0.020805749952714208,0.004,0.146,0.01181766597314167,0.016,0.02781766597314167,-0.6698046207168797,-3.4396236727931813,-0.7312011414982981
Cullen Gillaspia,RB,HOU,00-0035304,2019,220,Rounds 4-7,FALSE,0.007142857142857144,0.01688618709895306,0.003,0.06,0.0038500506585612978,0.005,0.008850050658561297,-0.6700433339750417,-5.507493653254559,-0.7649141963140151
Pita Taumoepenu,EDGE,SFO,00-0033298,2017,202,Rounds 4-7,FALSE,0.008088235294117648,0.013281174538781032,0.004,0.091,0.004621848739495798,0.005,0.009621848739495798,-0.6701269633483612,-3.8204197934098256,-0.6044285050354133
Kapron Lewis-Moore,EDGE,BAL,00-0029894,2013,200,Rounds 4-7,FALSE,0.01088235294117647,0.01786921665217811,0,0.091,0.006504394861392832,0.003,0.009504394861392831,-0.6710941641196674,-3.8204197934098256,-0.6044285050354133
Joshua Holsey,CB,WAS,00-0033533,2017,235,Rounds 4-7,FALSE,0.010294117647058825,0.014875892553553217,0.004,0.08199999999999999,0.004641278476708603,0.003,0.007641278476708603,-0.673119547661175,-4.672744495348817,-0.6021907924538343
Richard LeCounte,CB,CLE,00-0036641,2021,169,Rounds 4-7,FALSE,0.01611111111111111,0.02328195247270392,0,0.08199999999999999,0.007636480411046884,0,0.007636480411046884,-0.6731629813260055,-4.672744495348817,-0.6021907924538343
Jake Funk,RB,LA,00-0036860,2021,233,Rounds 4-7,FALSE,0.00875,0.020685579196217496,0.005,0.06,0.004550827423167849,0.004,0.008550827423167848,-0.6739630354962982,-5.507493653254559,-0.7649141963140151
Juron Criner,WR,LV,00-0029702,2012,168,Rounds 4-7,FALSE,0.012941176470588235,0.02022058823529412,0.005,0.079,0.005985294117647059,0.004,0.00998529411764706,-0.6741952722821054,-3.823139033302942,-0.6228278656929864
Vinston Painter,IOL,DEN,00-0030096,2013,173,Rounds 4-7,FALSE,0.0022058823529411764,0.002952988424285377,0,0.051,6.024096385542168e-4,0,6.024096385542168e-4,-0.6744582949063243,-2.4541091296547317,-0.6606857915206148
Joel Iyiegbuniwe,LB,CHI,00-0034372,2018,115,Rounds 4-7,FALSE,0.01173913043478261,0.01696406132194019,0.004,0.061,0.003867805981402363,0.006,0.009867805981402362,-0.6747948683380532,-3.875277998195149,-0.8050209414767096
Brian Allen,CB,PIT,00-0033467,2017,173,Rounds 4-7,FALSE,0.005294117647058823,0.007650459027541653,0.004,0.08199999999999999,0.002386943216592995,0.005,0.007386943216592995,-0.67542187389455,-4.672744495348817,-0.6021907924538343
Simeon Thomas,CB,CLE,00-0034276,2018,188,Rounds 4-7,FALSE,0.016376811594202897,0.02366591270838569,0.004,0.08199999999999999,0.007383764765016334,0,0.007383764765016334,-0.6754506462812145,-4.672744495348817,-0.6021907924538343
Snoop Conner,RB,JAX,00-0037265,2022,154,Rounds 4-7,FALSE,0.008333333333333335,0.019700551615445237,0.005,0.06,0.004334121355397952,0.004,0.008334121355397952,-0.6768017960036038,-5.507493653254559,-0.7649141963140151
